,student_id,student_name_x,email_x,course,admission_date,admission_status,total_fee,paid_fee,Old_payment_status,payment_status,balance,delayed_payment,needs_reminder
1535,STU-2535,Rakesh Das,rakesh.68@mail.com,BBA,2024-08-03 23:00:00,Rejected,129117,129117,Partially Paid,PAID,0,0,0
1536,STU-2536,Olivia Thomas,olivia.62@mail.com,BBA,2024-08-04 00:00:00,Rejected,168758,112952,Partially Paid,PENDING,55806,1,1
1537,STU-2537,Karthik Gupta,karthik.24@mail.com,MBA,2024-08-04 01:00:00,Admitted,138727,78810,Pending,PENDING,59917,1,1
1538,STU-2538,Rahul Sharma,rahul.76@mail.com,BBA,2024-08-04 02:00:00,Admitted,157331,157331,Pending,PAID,0,0,0
1539,STU-2539,Kiran Choudhary,kiran.48@mail.com,BCA,2024-08-04 03:00:00,Admitted,41503,41503,Paid,PAID,0,0,0
1540,STU-2540,Pooja Singh,pooja.48@mail.com,BCA,2024-08-04 04:00:00,Admitted,104721,104721,Paid,PAID,0,0,0
1541,STU-2541,Olivia Anderson,olivia.49@mail.com,BCA,2024-08-04 05:00:00,Waitlisted,178149,178149,Partially Paid,PAID,0,0,0
1542,STU-2542,Divya Gupta,divya.42@mail.com,MBA,2024-08-04 06:00:00,Waitlisted,119265,77781,Pending,PENDING,41484,1,1
1543,STU-2543,Karthik Das,karthik.49@mail.com,BCA,2024-08-04 07:00:00,Rejected,80502,70865,Partially Paid,PENDING,9637,1,0
1544,STU-2544,Priya Iyer,priya.48@mail.com,B.Tech,2024-08-04 08:00:00,Rejected,131330,125022,Pending,PENDING,6308,1,0
1545,STU-2545,Rakesh Das,rakesh.45@mail.com,B.Tech,2024-08-04 09:00:00,Admitted,149049,149049,Pending,PAID,0,0,0
1546,STU-2546,Rakesh Verma,rakesh.21@mail.com,BBA,2024-08-04 10:00:00,Rejected,169888,119088,Partially Paid,PENDING,50800,1,0
1547,STU-2547,Rahul Singh,rahul.70@mail.com,MBA,2024-08-04 11:00:00,Waitlisted,144763,43669,Pending,PENDING,101094,1,1
1548,STU-2548,Amit Verma,amit.69@mail.com,MBA,2024-08-04 12:00:00,Waitlisted,142791,142791,Pending,PAID,0,0,0
1549,STU-2549,Rajesh Gupta,rajesh.66@mail.com,BBA,2024-08-04 13:00:00,Rejected,174394,139096,Partially Paid,PENDING,35298,1,0
1550,STU-2550,Manish Choudhary,manish.17@mail.com,BBA,2024-08-04 14:00:00,Admitted,69521,55898,Partially Paid,PENDING,13623,1,0
1551,STU-2551,Pooja Iyer,pooja.62@mail.com,MBA,2024-08-04 15:00:00,Rejected,137495,103353,Pending,PENDING,34142,1,0
1552,STU-2552,Meena Choudhary,meena.84@mail.com,MCA,2024-08-04 16:00:00,Rejected,84535,84535,Paid,PAID,0,0,0
1553,STU-2553,Emma Anderson,emma.67@mail.com,MBA,2024-08-04 17:00:00,Waitlisted,117856,117856,Paid,PAID,0,0,0
1554,STU-2554,Kiran Iyer,kiran.55@mail.com,B.Tech,2024-08-04 18:00:00,Rejected,147079,147079,Paid,PAID,0,0,0
1555,STU-2555,Divya Iyer,divya.58@mail.com,BBA,2024-08-04 19:00:00,Waitlisted,143378,32679,Pending,PENDING,110699,1,1
1556,STU-2556,Amit Nair,amit.22@mail.com,MCA,2024-08-04 20:00:00,Admitted,161809,161809,Partially Paid,PAID,0,0,0
1557,STU-2557,Emily Anderson,emily.99@mail.com,BBA,2024-08-04 21:00:00,Admitted,22689,22689,Paid,PAID,0,0,0
1558,STU-2558,Sophia Brown,sophia.23@mail.com,MCA,2024-08-04 22:00:00,Waitlisted,89877,89877,Paid,PAID,0,0,0
1559,STU-2559,Arjun Sharma,arjun.65@mail.com,MCA,2024-08-04 23:00:00,Admitted,195836,102256,Pending,PENDING,93580,1,1
1560,STU-2560,Rahul Verma,rahul.18@mail.com,MBA,2024-08-05 00:00:00,Waitlisted,177732,35662,Pending,PENDING,142070,1,1
1561,STU-2561,Rakesh Gupta,rakesh.98@mail.com,MBA,2024-08-05 01:00:00,Admitted,186458,133970,Partially Paid,PENDING,52488,1,0
1562,STU-2562,Manish Das,manish.48@mail.com,B.Tech,2024-08-05 02:00:00,Waitlisted,131979,131979,Paid,PAID,0,0,0
1563,STU-2563,Nisha Gupta,nisha.19@mail.com,BCA,2024-08-05 03:00:00,Waitlisted,167688,167688,Partially Paid,PAID,0,0,0
1564,STU-2564,Sanjay Das,sanjay.41@mail.com,MCA,2024-08-05 04:00:00,Waitlisted,37650,37650,Paid,PAID,0,0,0
1565,STU-2565,Vivek Verma,vivek.83@mail.com,B.Tech,2024-08-05 05:00:00,Rejected,93368,15673,Partially Paid,PENDING,77695,1,1
1566,STU-2566,Manish Verma,manish.46@mail.com,MCA,2024-08-05 06:00:00,Admitted,118134,118134,Paid,PAID,0,0,0
1567,STU-2567,Rahul Reddy,rahul.69@mail.com,B.Tech,2024-08-05 07:00:00,Rejected,68500,26688,Pending,PENDING,41812,1,1
1568,STU-2568,Rohit Das,rohit.11@mail.com,B.Tech,2024-08-05 08:00:00,Waitlisted,175079,175079,Partially Paid,PAID,0,0,0
1569,STU-2569,Rajesh Choudhary,rajesh.86@mail.com,BBA,2024-08-05 09:00:00,Rejected,194148,161792,Pending,PENDING,32356,1,0
1570,STU-2570,Nisha Singh,nisha.99@mail.com,MBA,2024-08-05 10:00:00,Waitlisted,182988,14787,Partially Paid,PENDING,168201,1,1
1571,STU-2571,Rajesh Choudhary,rajesh.31@mail.com,MBA,2024-08-05 11:00:00,Admitted,149910,38734,Pending,PENDING,111176,1,1
1572,STU-2572,Sanjay Verma,sanjay.93@mail.com,B.Tech,2024-08-05 12:00:00,Rejected,134750,134750,Paid,PAID,0,0,0
1573,STU-2573,Priya Choudhary,priya.36@mail.com,B.Tech,2024-08-05 13:00:00,Admitted,96426,48205,Partially Paid,PENDING,48221,1,1
1574,STU-2574,Nisha Patel,nisha.13@mail.com,MCA,2024-08-05 14:00:00,Admitted,137301,137301,Pending,PAID,0,0,0
1575,STU-2575,Deepa Choudhary,deepa.81@mail.com,B.Tech,2024-08-05 15:00:00,Admitted,191758,155049,Pending,PENDING,36709,1,0
1576,STU-2576,Priya Reddy,priya.48@mail.com,MBA,2024-08-05 16:00:00,Rejected,90618,28808,Partially Paid,PENDING,61810,1,1
1577,STU-2577,Emily Thomas,emily.20@mail.com,B.Tech,2024-08-05 17:00:00,Admitted,137657,83318,Partially Paid,PENDING,54339,1,1
1578,STU-2578,Amit Gupta,amit.86@mail.com,MCA,2024-08-05 18:00:00,Waitlisted,122486,91104,Pending,PENDING,31382,1,0
1579,STU-2579,Karthik Gupta,karthik.52@mail.com,B.Tech,2024-08-05 19:00:00,Rejected,111976,111976,Partially Paid,PAID,0,0,0
1580,STU-2580,Manish Patel,manish.61@mail.com,MBA,2024-08-05 20:00:00,Waitlisted,109726,109726,Partially Paid,PAID,0,0,0
1581,STU-2581,Rahul Sharma,rahul.43@mail.com,BBA,2024-08-05 21:00:00,Admitted,116154,17891,Partially Paid,PENDING,98263,1,1
1582,STU-2582,Meena Choudhary,meena.48@mail.com,B.Tech,2024-08-05 22:00:00,Admitted,15493,15493,Paid,PAID,0,0,0
1583,STU-2583,Rakesh Sharma,rakesh.10@mail.com,BBA,2024-08-05 23:00:00,Rejected,177711,103118,Pending,PENDING,74593,1,1
1584,STU-2584,Anita Choudhary,anita.27@mail.com,MCA,2024-08-06 00:00:00,Waitlisted,163769,163769,Paid,PAID,0,0,0
1585,STU-2585,Emily Anderson,emily.56@mail.com,MCA,2024-08-06 01:00:00,Rejected,97692,87075,Partially Paid,PENDING,10617,1,0
1586,STU-2586,Priya Iyer,priya.55@mail.com,BBA,2024-08-06 02:00:00,Waitlisted,117473,117473,Partially Paid,PAID,0,0,0
1587,STU-2587,Arjun Gupta,arjun.94@mail.com,BBA,2024-08-06 03:00:00,Admitted,95581,95581,Paid,PAID,0,0,0
1588,STU-2588,Meena Choudhary,meena.97@mail.com,BBA,2024-08-06 04:00:00,Waitlisted,158298,19686,Partially Paid,PENDING,138612,1,1
1589,STU-2589,David Jones,david.64@mail.com,BBA,2024-08-06 05:00:00,Rejected,54334,54334,Paid,PAID,0,0,0
1590,STU-2590,Pooja Reddy,pooja.37@mail.com,B.Tech,2024-08-06 06:00:00,Rejected,179564,74302,Partially Paid,PENDING,105262,1,1
1591,STU-2591,Priya Choudhary,priya.27@mail.com,B.Tech,2024-08-06 07:00:00,Waitlisted,175549,175549,Partially Paid,PAID,0,0,0
1592,STU-2592,Pooja Iyer,pooja.14@mail.com,B.Tech,2024-08-06 08:00:00,Rejected,11799,11799,Paid,PAID,0,0,0
1593,STU-2593,Sneha Verma,sneha.70@mail.com,MCA,2024-08-06 09:00:00,Rejected,109271,109271,Paid,PAID,0,0,0
1594,STU-2594,Rakesh Sharma,rakesh.16@mail.com,BBA,2024-08-06 10:00:00,Admitted,62066,62066,Paid,PAID,0,0,0
1595,STU-2595,Vivek Patel,vivek.47@mail.com,MBA,2024-08-06 11:00:00,Admitted,117655,20446,Partially Paid,PENDING,97209,1,1
1596,STU-2596,Nisha Reddy,nisha.66@mail.com,BCA,2024-08-06 12:00:00,Waitlisted,17886,17886,Paid,PAID,0,0,0
1597,STU-2597,Karthik Verma,karthik.48@mail.com,BBA,2024-08-06 13:00:00,Rejected,73817,73817,Paid,PAID,0,0,0
1598,STU-2598,Priya Reddy,priya.32@mail.com,BCA,2024-08-06 14:00:00,Admitted,143149,143149,Paid,PAID,0,0,0
1599,STU-2599,Nisha Das,nisha.52@mail.com,B.Tech,2024-08-06 15:00:00,Rejected,69893,21189,Pending,PENDING,48704,1,1
1600,STU-2600,Rahul Verma,rahul.12@mail.com,BCA,2024-08-06 16:00:00,Waitlisted,154240,154240,Pending,PAID,0,0,0
1601,STU-2601,Neha Verma,neha.72@mail.com,B.Tech,2024-08-06 17:00:00,Waitlisted,165214,165214,Pending,PAID,0,0,0
1602,STU-2602,Amit Singh,amit.97@mail.com,B.Tech,2024-08-06 18:00:00,Admitted,142167,131170,Pending,PENDING,10997,1,0
1603,STU-2603,Kiran Choudhary,kiran.87@mail.com,BBA,2024-08-06 19:00:00,Rejected,119982,119982,Pending,PAID,0,0,0
1604,STU-2604,Divya Patel,divya.78@mail.com,MBA,2024-08-06 20:00:00,Admitted,158571,158571,Partially Paid,PAID,0,0,0
1605,STU-2605,Kiran Gupta,kiran.26@mail.com,BBA,2024-08-06 21:00:00,Admitted,100064,26573,Pending,PENDING,73491,1,1
1606,STU-2606,Sneha Das,sneha.78@mail.com,BBA,2024-08-06 22:00:00,Waitlisted,99911,99911,Paid,PAID,0,0,0
1607,STU-2607,Michael Johnson,michael.56@mail.com,BCA,2024-08-06 23:00:00,Admitted,168833,51865,Pending,PENDING,116968,1,1
1608,STU-2608,Karthik Nair,karthik.60@mail.com,B.Tech,2024-08-07 00:00:00,Waitlisted,96257,83394,Partially Paid,PENDING,12863,1,0
1609,STU-2609,Amit Gupta,amit.56@mail.com,BBA,2024-08-07 01:00:00,Rejected,163144,117112,Partially Paid,PENDING,46032,1,0
1610,STU-2610,Rajesh Choudhary,rajesh.12@mail.com,MBA,2024-08-07 02:00:00,Waitlisted,124879,120535,Partially Paid,PENDING,4344,1,0
1611,STU-2611,Daniel Williams,daniel.48@mail.com,MBA,2024-08-07 03:00:00,Waitlisted,58689,58689,Paid,PAID,0,0,0
1612,STU-2612,Daniel Williams,daniel.16@mail.com,MBA,2024-08-07 04:00:00,Waitlisted,121140,15908,Partially Paid,PENDING,105232,1,1
1613,STU-2613,Rakesh Sharma,rakesh.89@mail.com,MBA,2024-08-07 05:00:00,Admitted,196634,81414,Partially Paid,PENDING,115220,1,1
1614,STU-2614,Divya Choudhary,divya.13@mail.com,BBA,2024-08-07 06:00:00,Waitlisted,143614,86785,Pending,PENDING,56829,1,1
1615,STU-2615,Rohit Choudhary,rohit.83@mail.com,BCA,2024-08-07 07:00:00,Rejected,126781,97355,Partially Paid,PENDING,29426,1,0
1616,STU-2616,Arjun Choudhary,arjun.36@mail.com,B.Tech,2024-08-07 08:00:00,Rejected,128050,128050,Partially Paid,PAID,0,0,0
1617,STU-2617,Kiran Choudhary,kiran.63@mail.com,MCA,2024-08-07 09:00:00,Waitlisted,159278,159278,Pending,PAID,0,0,0
1618,STU-2618,Rahul Gupta,rahul.45@mail.com,BCA,2024-08-07 10:00:00,Admitted,185448,135187,Partially Paid,PENDING,50261,1,0
1619,STU-2619,Meena Gupta,meena.46@mail.com,BBA,2024-08-07 11:00:00,Rejected,136564,136564,Paid,PAID,0,0,0
1620,STU-2620,Rahul Sharma,rahul.16@mail.com,BCA,2024-08-07 12:00:00,Admitted,39571,39571,Paid,PAID,0,0,0
1621,STU-2621,Karthik Patel,karthik.29@mail.com,BCA,2024-08-07 13:00:00,Rejected,124930,124930,Pending,PAID,0,0,0
1622,STU-2622,Divya Choudhary,divya.90@mail.com,BCA,2024-08-07 14:00:00,Rejected,192747,71486,Partially Paid,PENDING,121261,1,1
1623,STU-2623,Deepa Iyer,deepa.96@mail.com,BCA,2024-08-07 15:00:00,Waitlisted,170365,142021,Partially Paid,PENDING,28344,1,0
1624,STU-2624,Karthik Sharma,karthik.74@mail.com,BCA,2024-08-07 16:00:00,Rejected,89940,89940,Pending,PAID,0,0,0
1625,STU-2625,Anita Iyer,anita.83@mail.com,MBA,2024-08-07 17:00:00,Admitted,135518,135518,Pending,PAID,0,0,0
1626,STU-2626,Nisha Gupta,nisha.52@mail.com,MCA,2024-08-07 18:00:00,Admitted,100798,100798,Paid,PAID,0,0,0
1627,STU-2627,Meena Das,meena.61@mail.com,BCA,2024-08-07 19:00:00,Rejected,187904,128636,Pending,PENDING,59268,1,1
1628,STU-2628,Neha Singh,neha.65@mail.com,MBA,2024-08-07 20:00:00,Rejected,189509,49540,Pending,PENDING,139969,1,1
1629,STU-2629,Rakesh Gupta,rakesh.88@mail.com,B.Tech,2024-08-07 21:00:00,Rejected,181790,30018,Partially Paid,PENDING,151772,1,1
1630,STU-2630,Manish Singh,manish.88@mail.com,B.Tech,2024-08-07 22:00:00,Waitlisted,46621,46621,Paid,PAID,0,0,0
1631,STU-2631,Karthik Verma,karthik.62@mail.com,BCA,2024-08-07 23:00:00,Rejected,123266,123266,Pending,PAID,0,0,0
1632,STU-2632,Sneha Singh,sneha.23@mail.com,BBA,2024-08-08 00:00:00,Admitted,180058,135028,Partially Paid,PENDING,45030,1,0
1633,STU-2633,Sneha Verma,sneha.78@mail.com,BCA,2024-08-08 01:00:00,Rejected,78410,38437,Partially Paid,PENDING,39973,1,1
1634,STU-2634,Sanjay Sharma,sanjay.55@mail.com,MBA,2024-08-08 02:00:00,Admitted,143788,140266,Pending,PENDING,3522,1,0
1635,STU-2635,Arjun Iyer,arjun.83@mail.com,BCA,2024-08-08 03:00:00,Rejected,146076,146076,Paid,PAID,0,0,0
1636,STU-2636,Sneha Singh,sneha.11@mail.com,MCA,2024-08-08 04:00:00,Rejected,186177,14176,Pending,PENDING,172001,1,1
1637,STU-2637,Kiran Singh,kiran.44@mail.com,MBA,2024-08-08 05:00:00,Admitted,140319,140319,Paid,PAID,0,0,0
1638,STU-2638,Nisha Singh,nisha.49@mail.com,BCA,2024-08-08 06:00:00,Waitlisted,101745,101745,Paid,PAID,0,0,0
1639,STU-2639,Rakesh Iyer,rakesh.98@mail.com,BBA,2024-08-08 07:00:00,Rejected,89926,34701,Pending,PENDING,55225,1,1
1640,STU-2640,Manish Sharma,manish.76@mail.com,MCA,2024-08-08 08:00:00,Admitted,178954,128589,Pending,PENDING,50365,1,0
1641,STU-2641,Amit Patel,amit.99@mail.com,BBA,2024-08-08 09:00:00,Admitted,139486,139486,Paid,PAID,0,0,0
1642,STU-2642,Meena Patel,meena.16@mail.com,MCA,2024-08-08 10:00:00,Waitlisted,85254,67909,Pending,PENDING,17345,1,0
1643,STU-2643,Sneha Patel,sneha.27@mail.com,MCA,2024-08-08 11:00:00,Admitted,166342,61431,Pending,PENDING,104911,1,1
1644,STU-2644,Sarah Moore,sarah.81@mail.com,B.Tech,2024-08-08 12:00:00,Rejected,108741,108741,Paid,PAID,0,0,0
1645,STU-2645,Kiran Nair,kiran.11@mail.com,B.Tech,2024-08-08 13:00:00,Waitlisted,162478,162478,Paid,PAID,0,0,0
1646,STU-2646,Sanjay Patel,sanjay.29@mail.com,B.Tech,2024-08-08 14:00:00,Admitted,112030,112030,Paid,PAID,0,0,0
1647,STU-2647,Rohit Iyer,rohit.49@mail.com,MBA,2024-08-08 15:00:00,Waitlisted,144589,144589,Partially Paid,PAID,0,0,0
1648,STU-2648,Sanjay Das,sanjay.74@mail.com,MCA,2024-08-08 16:00:00,Waitlisted,190273,54255,Pending,PENDING,136018,1,1
1649,STU-2649,Neha Sharma,neha.38@mail.com,B.Tech,2024-08-08 17:00:00,Admitted,151408,56200,Pending,PENDING,95208,1,1
1650,STU-2650,Arjun Nair,arjun.25@mail.com,BCA,2024-08-08 18:00:00,Rejected,128013,117003,Pending,PENDING,11010,1,0
1651,STU-2651,Manish Nair,manish.70@mail.com,BBA,2024-08-08 19:00:00,Waitlisted,100435,100435,Paid,PAID,0,0,0
1652,STU-2652,Kiran Singh,kiran.78@mail.com,BCA,2024-08-08 20:00:00,Rejected,146006,146006,Paid,PAID,0,0,0
1653,STU-2653,Rakesh Patel,rakesh.64@mail.com,MCA,2024-08-08 21:00:00,Waitlisted,193543,82360,Pending,PENDING,111183,1,1
1654,STU-2654,Anita Das,anita.18@mail.com,MBA,2024-08-08 22:00:00,Waitlisted,150572,30554,Pending,PENDING,120018,1,1
1655,STU-2655,Karthik Nair,karthik.33@mail.com,MBA,2024-08-08 23:00:00,Admitted,80194,80194,Paid,PAID,0,0,0
1656,STU-2656,David Johnson,david.36@mail.com,MBA,2024-08-09 00:00:00,Waitlisted,106320,106320,Paid,PAID,0,0,0
1657,STU-2657,Amit Gupta,amit.37@mail.com,BCA,2024-08-09 01:00:00,Admitted,45145,45145,Paid,PAID,0,0,0
1658,STU-2658,Nisha Patel,nisha.70@mail.com,B.Tech,2024-08-09 02:00:00,Rejected,105920,14853,Partially Paid,PENDING,91067,1,1
1659,STU-2659,Manish Verma,manish.45@mail.com,MCA,2024-08-09 03:00:00,Rejected,180115,156121,Pending,PENDING,23994,1,0
1660,STU-2660,Pooja Sharma,pooja.78@mail.com,MCA,2024-08-09 04:00:00,Waitlisted,137105,137105,Pending,PAID,0,0,0
1661,STU-2661,Karthik Patel,karthik.76@mail.com,MBA,2024-08-09 05:00:00,Rejected,102130,70486,Partially Paid,PENDING,31644,1,1
1662,STU-2662,Anita Gupta,anita.52@mail.com,BCA,2024-08-09 06:00:00,Admitted,65934,22904,Partially Paid,PENDING,43030,1,1
1663,STU-2663,Meena Singh,meena.18@mail.com,BBA,2024-08-09 07:00:00,Waitlisted,170068,137363,Partially Paid,PENDING,32705,1,0
1664,STU-2664,Manish Iyer,manish.24@mail.com,BCA,2024-08-09 08:00:00,Admitted,182564,86272,Partially Paid,PENDING,96292,1,1
1665,STU-2665,Amit Singh,amit.59@mail.com,MCA,2024-08-09 09:00:00,Waitlisted,155022,84910,Partially Paid,PENDING,70112,1,1
1666,STU-2666,Rahul Singh,rahul.21@mail.com,MCA,2024-08-09 10:00:00,Waitlisted,98184,98184,Partially Paid,PAID,0,0,0
1667,STU-2667,Kiran Iyer,kiran.39@mail.com,BBA,2024-08-09 11:00:00,Waitlisted,43502,43502,Paid,PAID,0,0,0
1668,STU-2668,Meena Verma,meena.85@mail.com,BCA,2024-08-09 12:00:00,Rejected,197588,21311,Pending,PENDING,176277,1,1
1669,STU-2669,Rajesh Sharma,rajesh.25@mail.com,BCA,2024-08-09 13:00:00,Rejected,134142,23375,Pending,PENDING,110767,1,1
1670,STU-2670,Sanjay Nair,sanjay.38@mail.com,MCA,2024-08-09 14:00:00,Rejected,156987,156987,Pending,PAID,0,0,0
1671,STU-2671,Rajesh Reddy,rajesh.66@mail.com,MBA,2024-08-09 15:00:00,Admitted,19946,19946,Paid,PAID,0,0,0
1672,STU-2672,Michael Moore,michael.84@mail.com,BCA,2024-08-09 16:00:00,Rejected,126356,126356,Paid,PAID,0,0,0
1673,STU-2673,Rakesh Iyer,rakesh.66@mail.com,B.Tech,2024-08-09 17:00:00,Rejected,184041,150151,Partially Paid,PENDING,33890,1,0
1674,STU-2674,Karthik Patel,karthik.17@mail.com,BBA,2024-08-09 18:00:00,Rejected,161872,161872,Partially Paid,PAID,0,0,0
1675,STU-2675,Deepa Gupta,deepa.38@mail.com,MCA,2024-08-09 19:00:00,Admitted,128515,128515,Paid,PAID,0,0,0
1676,STU-2676,Karthik Das,karthik.17@mail.com,MCA,2024-08-09 20:00:00,Waitlisted,195743,122893,Pending,PENDING,72850,1,1
1677,STU-2677,Sneha Reddy,sneha.48@mail.com,MBA,2024-08-09 21:00:00,Waitlisted,139867,139867,Partially Paid,PAID,0,0,0
1678,STU-2678,Meena Gupta,meena.26@mail.com,MCA,2024-08-09 22:00:00,Admitted,175465,175465,Partially Paid,PAID,0,0,0
1679,STU-2679,Pooja Gupta,pooja.81@mail.com,MCA,2024-08-09 23:00:00,Rejected,93955,56680,Partially Paid,PENDING,37275,1,1
1680,STU-2680,Vivek Das,vivek.10@mail.com,MCA,2024-08-10 00:00:00,Admitted,95789,95789,Paid,PAID,0,0,0
1681,STU-2681,Vivek Patel,vivek.12@mail.com,BCA,2024-08-10 01:00:00,Waitlisted,153958,150253,Partially Paid,PENDING,3705,1,0
1682,STU-2682,Neha Verma,neha.37@mail.com,MCA,2024-08-10 02:00:00,Rejected,52005,52005,Paid,PAID,0,0,0
1683,STU-2683,Manish Gupta,manish.75@mail.com,BCA,2024-08-10 03:00:00,Admitted,128826,126615,Pending,PENDING,2211,1,0
1684,STU-2684,Karthik Patel,karthik.25@mail.com,BBA,2024-08-10 04:00:00,Waitlisted,181423,136446,Partially Paid,PENDING,44977,1,0
1685,STU-2685,Neha Verma,neha.88@mail.com,B.Tech,2024-08-10 05:00:00,Waitlisted,88886,88886,Paid,PAID,0,0,0
1686,STU-2686,Deepa Patel,deepa.77@mail.com,BCA,2024-08-10 06:00:00,Rejected,165049,125665,Pending,PENDING,39384,1,0
1687,STU-2687,Meena Choudhary,meena.23@mail.com,B.Tech,2024-08-10 07:00:00,Waitlisted,102093,102093,Partially Paid,PAID,0,0,0
1688,STU-2688,Sneha Gupta,sneha.59@mail.com,MBA,2024-08-10 08:00:00,Admitted,154999,82380,Pending,PENDING,72619,1,1
1689,STU-2689,Karthik Choudhary,karthik.35@mail.com,B.Tech,2024-08-10 09:00:00,Admitted,157024,157024,Partially Paid,PAID,0,0,0
1690,STU-2690,Rajesh Nair,rajesh.63@mail.com,B.Tech,2024-08-10 10:00:00,Admitted,131765,127139,Pending,PENDING,4626,1,0
1691,STU-2691,Vivek Nair,vivek.87@mail.com,BBA,2024-08-10 11:00:00,Admitted,36743,36743,Paid,PAID,0,0,0
1692,STU-2692,David Brown,david.19@mail.com,B.Tech,2024-08-10 12:00:00,Waitlisted,175278,175278,Pending,PAID,0,0,0
1693,STU-2693,John Taylor,john.61@mail.com,MBA,2024-08-10 13:00:00,Waitlisted,64558,64558,Paid,PAID,0,0,0
1694,STU-2694,Anita Patel,anita.96@mail.com,B.Tech,2024-08-10 14:00:00,Rejected,31385,31385,Paid,PAID,0,0,0
1695,STU-2695,Rahul Singh,rahul.89@mail.com,MCA,2024-08-10 15:00:00,Rejected,132315,80428,Pending,PENDING,51887,1,1
1696,STU-2696,Arjun Choudhary,arjun.73@mail.com,BCA,2024-08-10 16:00:00,Waitlisted,108924,108924,Paid,PAID,0,0,0
1697,STU-2697,Emma Anderson,emma.67@mail.com,MCA,2024-08-10 17:00:00,Rejected,144902,144902,Pending,PAID,0,0,0
1698,STU-2698,Arjun Nair,arjun.28@mail.com,MCA,2024-08-10 18:00:00,Admitted,98694,60961,Pending,PENDING,37733,1,1
1699,STU-2699,Divya Singh,divya.16@mail.com,BCA,2024-08-10 19:00:00,Waitlisted,93817,89484,Pending,PENDING,4333,1,0
1700,STU-2700,Arjun Verma,arjun.91@mail.com,B.Tech,2024-08-10 20:00:00,Admitted,179373,179373,Pending,PAID,0,0,0
1701,STU-2701,Karthik Verma,karthik.78@mail.com,B.Tech,2024-08-10 21:00:00,Rejected,115627,115627,Paid,PAID,0,0,0
1702,STU-2702,Rahul Das,rahul.14@mail.com,B.Tech,2024-08-10 22:00:00,Waitlisted,163948,163948,Paid,PAID,0,0,0
1703,STU-2703,Pooja Verma,pooja.43@mail.com,MCA,2024-08-10 23:00:00,Admitted,130210,94897,Partially Paid,PENDING,35313,1,0
1704,STU-2704,Sneha Nair,sneha.55@mail.com,BBA,2024-08-11 00:00:00,Admitted,51908,51908,Paid,PAID,0,0,0
1705,STU-2705,Anita Sharma,anita.25@mail.com,B.Tech,2024-08-11 01:00:00,Rejected,158536,69565,Partially Paid,PENDING,88971,1,1
1706,STU-2706,Anita Choudhary,anita.17@mail.com,B.Tech,2024-08-11 02:00:00,Waitlisted,62060,62060,Paid,PAID,0,0,0
1707,STU-2707,Divya Iyer,divya.83@mail.com,BCA,2024-08-11 03:00:00,Admitted,102538,102538,Paid,PAID,0,0,0
1708,STU-2708,Sarah Lee,sarah.94@mail.com,MCA,2024-08-11 04:00:00,Rejected,166211,119710,Pending,PENDING,46501,1,0
1709,STU-2709,Amit Nair,amit.12@mail.com,MCA,2024-08-11 05:00:00,Rejected,174730,174730,Paid,PAID,0,0,0
1710,STU-2710,Sarah Moore,sarah.76@mail.com,B.Tech,2024-08-11 06:00:00,Waitlisted,171964,171964,Pending,PAID,0,0,0
1711,STU-2711,Rakesh Sharma,rakesh.38@mail.com,BCA,2024-08-11 07:00:00,Waitlisted,139499,113533,Pending,PENDING,25966,1,0
1712,STU-2712,Rahul Reddy,rahul.25@mail.com,B.Tech,2024-08-11 08:00:00,Rejected,87657,84805,Pending,PENDING,2852,1,0
1713,STU-2713,Divya Sharma,divya.18@mail.com,B.Tech,2024-08-11 09:00:00,Rejected,119167,56698,Partially Paid,PENDING,62469,1,1
1714,STU-2714,Olivia Lee,olivia.49@mail.com,MBA,2024-08-11 10:00:00,Waitlisted,139640,139640,Pending,PAID,0,0,0
1715,STU-2715,Kiran Iyer,kiran.13@mail.com,BBA,2024-08-11 11:00:00,Rejected,108204,108204,Paid,PAID,0,0,0
1716,STU-2716,Daniel Williams,daniel.36@mail.com,MCA,2024-08-11 12:00:00,Waitlisted,137375,137375,Paid,PAID,0,0,0
1717,STU-2717,John Moore,john.24@mail.com,BBA,2024-08-11 13:00:00,Admitted,189604,17066,Partially Paid,PENDING,172538,1,1
1718,STU-2718,Rahul Iyer,rahul.43@mail.com,BBA,2024-08-11 14:00:00,Rejected,97662,85534,Pending,PENDING,12128,1,0
1719,STU-2719,Sophia Thomas,sophia.59@mail.com,MCA,2024-08-11 15:00:00,Admitted,164914,160100,Pending,PENDING,4814,1,0
1720,STU-2720,Emily Johnson,emily.26@mail.com,BBA,2024-08-11 16:00:00,Waitlisted,174897,174897,Paid,PAID,0,0,0
1721,STU-2721,Emily Lee,emily.83@mail.com,MBA,2024-08-11 17:00:00,Rejected,127062,112281,Pending,PENDING,14781,1,0
1722,STU-2722,Robert Smith,robert.84@mail.com,MBA,2024-08-11 18:00:00,Admitted,164510,26759,Partially Paid,PENDING,137751,1,1
1723,STU-2723,Michael Taylor,michael.30@mail.com,MBA,2024-08-11 19:00:00,Waitlisted,102628,102628,Paid,PAID,0,0,0
1724,STU-2724,Nisha Sharma,nisha.83@mail.com,BCA,2024-08-11 20:00:00,Admitted,159928,159928,Pending,PAID,0,0,0
